SITE_ID,DATEON,DATEOFF,variable_SO2,variable_SO4,variable_HNO3,variable_NO3,variable_TNO3,variable_NH4,variable_CA,variable_K,variable_MG,variable_Sodium,days_on_to_off,valid_on_off,days_to_next,valid_interval,imputation_data
VIN140,2019-07-23,2019-07-30,0.543,1.537,0.86,0.393,1.24,0.589,1.314,0.087,0.093,0.04,7,True,7.0,True,False
VIN140,2019-07-30,2019-08-06,0.61,2.036,1.427,0.52,1.925,0.668,1.013,0.145,0.111,0.031,7,True,7.0,True,False
VIN140,2019-08-06,2019-08-13,0.824,1.757,0.806,0.722,1.515,0.605,1.253,0.092,0.126,0.029,7,True,7.0,True,False
VIN140,2019-08-13,2019-08-20,0.797,1.608,0.746,0.423,1.157,0.546,0.693,0.084,0.065,0.027,7,True,7.0,True,False
VIN140,2019-08-20,2019-08-27,0.613,1.257,0.543,0.38,0.914,0.459,0.365,0.084,0.039,0.044,7,True,7.0,True,False
VIN140,2019-08-27,2019-09-03,0.812,1.432,0.581,0.485,1.057,0.392,0.789,0.095,0.075,0.022,7,True,7.0,True,False
VIN140,2019-09-03,2019-09-10,0.814,1.419,0.631,0.547,1.168,0.4,1.188,0.085,0.087,0.036,7,True,7.0,True,False
VIN140,2019-09-10,2019-09-17,1.405,1.88,0.781,0.632,1.4,0.548,1.817,0.141,0.114,0.096,7,True,7.0,True,False
VIN140,2019-09-17,2019-09-24,1.004,2.147,0.816,0.76,1.563,0.441,1.625,0.119,0.119,0.249,7,True,7.0,True,False
VIN140,2019-09-24,2019-10-01,1.196,1.711,0.736,0.741,1.466,0.582,1.91,0.121,0.124,0.208,7,True,7.0,True,False
VIN140,2019-10-01,2019-10-08,0.751,1.034,0.459,0.717,1.169,0.27,1.55,0.122,0.114,0.128,7,True,7.0,True,False
VIN140,2019-10-08,2019-10-15,0.878,0.836,0.655,0.618,1.263,0.285,0.765,0.078,0.057,0.065,7,True,7.0,True,False
VIN140,2019-10-15,2019-10-22,1.079,1.007,0.583,0.976,1.55,0.362,1.367,0.083,0.112,0.036,7,True,7.0,True,False
VIN140,2019-10-22,2019-10-29,0.636,0.779,0.397,1.335,1.726,0.331,0.604,0.059,0.063,0.016,7,True,7.0,True,False
VIN140,2019-10-29,2019-11-05,1.076,0.939,0.592,0.904,1.487,0.487,0.313,0.035,0.035,0.016,7,True,7.0,True,False
VIN140,2019-11-05,2019-11-12,1.258,1.077,0.674,2.044,2.707,0.806,0.437,0.056,0.059,0.039,7,True,7.0,True,False
VIN140,2019-11-12,2019-11-19,1.308,2.011,0.323,5.298,5.616,2.032,0.459,0.067,0.048,0.189,7,True,7.0,True,False
VIN140,2019-11-19,2019-11-26,0.985,1.294,0.372,2.636,3.002,1.193,0.185,0.044,0.019,0.035,7,True,7.0,True,False
VIN140,2019-11-26,2019-12-03,0.636,0.866,0.362,0.857,1.213,0.515,0.143,0.034,0.013,0.022,7,True,7.0,True,False
VIN140,2019-12-03,2019-12-10,1.123,0.861,0.677,1.473,2.139,0.632,0.274,0.058,0.03,0.054,7,True,7.0,True,False
VIN140,2019-12-10,2019-12-17,1.138,1.256,0.335,3.549,3.88,1.255,0.408,0.063,0.035,0.077,7,True,7.0,True,False
VIN140,2019-12-17,2019-12-24,2.232,1.579,0.74,4.916,5.644,1.791,0.333,0.089,0.041,0.238,7,True,7.0,True,False
VIN140,2019-12-24,2019-12-31,1.045,1.305,0.734,1.849,2.572,0.896,0.161,0.066,0.025,0.162,7,True,7.0,True,False
VIN140,2019-12-31,2020-01-07,0.827,0.884,0.472,1.21,1.674,0.611,0.159,0.034,0.014,0.022,7,True,7.0,True,False
VIN140,2020-01-07,2020-01-14,1.012,0.774,0.462,0.929,1.384,0.379,0.303,0.046,0.036,0.127,7,True,7.0,True,False
VIN140,2020-01-14,2020-01-21,1.165,1.671,0.507,3.202,3.701,1.364,0.231,0.052,0.034,0.071,7,True,7.0,True,False
VIN140,2020-01-21,2020-01-28,0.98,1.532,0.413,4.02,4.427,1.724,0.23,0.046,0.021,0.041,7,True,7.0,True,False
VIN140,2020-01-28,2020-02-04,1.042,1.827,1.232,2.568,3.78,1.293,0.242,0.046,0.022,0.057,7,True,7.0,True,False
VIN140,2020-02-04,2020-02-11,0.575,1.217,0.339,3.1,3.434,1.33,0.083,0.035,0.017,0.054,7,True,7.0,True,False
VIN140,2020-02-11,2020-02-18,0.97,1.241,0.497,2.819,3.308,1.112,0.309,0.049,0.035,0.084,7,True,7.0,True,False
VIN140,2020-02-18,2020-02-25,0.974,0.875,0.704,2.634,3.327,0.933,0.398,0.047,0.06,0.054,7,True,7.0,True,False
VIN140,2020-02-25,2020-03-03,0.804,1.002,0.561,1.545,2.096,0.61,0.293,0.045,0.04,0.082,7,True,7.0,True,False
VIN140,2020-03-03,2020-03-10,0.852,0.657,0.975,0.553,1.513,0.25,0.52,0.049,0.054,0.124,7,True,7.0,True,False
VIN140,2020-03-10,2020-03-17,0.782,2.021,0.683,2.166,2.837,1.31,0.127,0.038,0.024,0.047,7,True,7.0,True,False
VIN140,2020-03-17,2020-03-24,0.778,1.827,0.607,1.634,2.231,1.06,0.122,0.047,0.026,0.092,7,True,7.0,True,False
VIN140,2020-03-24,2020-03-31,1.155,1.911,1.744,0.664,2.381,0.662,0.256,0.085,0.047,0.187,7,True,7.0,True,False
VIN140,2020-03-31,2020-04-07,0.822,1.39,1.248,1.196,2.424,0.625,0.645,0.067,0.057,0.038,7,True,7.0,True,False
VIN140,2020-04-07,2020-04-14,0.914,1.314,0.602,0.742,1.335,0.607,0.641,0.105,0.068,0.038,7,True,7.0,True,False
VIN140,2020-04-14,2020-04-21,1.559,1.77,0.805,1.948,2.74,0.949,0.604,0.088,0.071,0.043,7,True,7.0,True,False
VIN140,2020-04-21,2020-04-28,0.814,0.799,0.843,0.749,1.579,0.346,0.506,0.053,0.055,0.016,7,True,7.0,True,False
VIN140,2020-04-28,2020-05-05,0.875,0.914,0.946,0.429,1.36,0.35,0.557,0.061,0.073,0.045,7,True,7.0,True,False
VIN140,2020-05-05,2020-05-12,0.429,0.693,0.954,0.363,1.301,0.296,0.42,0.041,0.064,0.014,7,True,7.0,True,False
VIN140,2020-05-12,2020-05-19,0.645,1.165,0.757,1.228,1.974,0.371,0.512,0.085,0.063,0.194,7,True,7.0,True,False
VIN140,2020-05-19,2020-05-26,0.646,1.394,0.928,0.449,1.362,0.498,0.458,0.083,0.049,0.1,7,True,7.0,True,False
VIN140,2020-05-26,2020-06-02,0.888,0.977,0.746,0.402,1.136,0.402,0.939,0.077,0.072,0.047,7,True,7.0,True,False
VIN140,2020-06-02,2020-06-09,0.99,1.394,1.6,0.476,2.051,0.488,1.808,0.087,0.121,0.033,7,True,7.0,True,False
VIN140,2020-06-09,2020-06-16,0.74,1.179,0.987,0.691,1.662,0.488,1.207,0.092,0.1,0.084,7,True,7.0,True,False
VIN140,2020-06-16,2020-06-23,0.734,1.833,1.393,0.742,2.113,0.568,1.7,0.1,0.121,0.045,7,True,7.0,True,False
VIN140,2020-06-23,2020-06-30,1.155,1.425,0.863,0.96,1.808,0.386,1.282,0.141,0.143,0.158,7,True,7.0,True,False
VIN140,2020-06-30,2020-07-07,1.044,2.194,1.91,0.533,2.413,0.663,1.025,0.313,0.113,0.051,7,True,7.0,True,False
VIN140,2020-07-07,2020-07-14,0.952,2.192,1.105,0.44,1.527,0.656,1.254,0.1,0.102,0.034,7,True,7.0,True,False
VIN140,2020-07-14,2020-07-21,1.293,1.922,1.149,0.545,1.675,0.516,0.955,0.079,0.07,0.061,7,True,7.0,True,False
VIN140,2020-07-21,2020-07-28,1.169,1.763,0.923,0.424,1.333,0.513,0.755,0.089,0.072,0.067,7,True,7.0,True,False
VIN140,2020-07-28,2020-08-04,0.876,1.479,0.46,0.416,0.869,0.541,0.49,0.08,0.052,0.021,7,True,7.0,True,False
VIN140,2020-08-04,2020-08-11,0.561,1.318,0.93,0.443,1.358,0.471,0.7,0.083,0.075,0.038,7,True,7.0,True,False
VIN140,2020-08-11,2020-08-18,0.817,1.802,0.909,0.295,1.189,0.544,0.535,0.114,0.067,0.026,7,True,7.0,True,False
VIN140,2020-08-18,2020-08-25,0.963,1.963,0.908,0.493,1.387,0.645,1.47,0.088,0.089,0.026,7,True,7.0,True,False
VIN140,2020-08-25,2020-09-01,1.594,2.219,0.452,0.781,1.225,0.326,1.795,0.118,0.115,0.119,7,True,7.0,True,False
VIN140,2020-09-01,2020-09-08,1.177,2.13,0.844,0.438,1.269,0.686,1.114,0.109,0.111,0.037,7,True,7.0,True,False
VIN140,2020-09-08,2020-09-15,1.059,2.604,0.754,0.706,1.448,0.723,1.165,0.113,0.088,0.056,7,True,7.0,True,False
VIN140,2020-09-15,2020-09-22,0.702,0.924,0.572,0.599,1.162,0.32,1.603,0.107,0.097,0.037,7,True,7.0,True,False
VIN140,2020-09-22,2020-09-29,0.883,1.423,0.558,0.856,1.405,0.28,2.403,0.117,0.124,0.088,7,True,7.0,True,False
VIN140,2020-09-29,2020-10-06,0.809,0.728,0.252,0.486,0.734,0.175,1.214,0.091,0.1,0.025,7,True,7.0,True,False
VIN140,2020-10-06,2020-10-13,0.95,1.034,0.551,0.916,1.457,0.103,2.563,0.156,0.168,0.046,7,True,7.0,True,False
VIN140,2020-10-13,2020-10-20,1.126,0.795,0.365,0.655,1.015,0.179,2.24,0.129,0.173,0.137,7,True,7.0,True,False
VIN140,2020-10-20,2020-10-27,0.711,1.204,0.542,1.289,1.822,0.629,0.187,0.083,0.047,0.228,7,True,7.0,True,False
VIN140,2020-10-27,2020-11-03,0.894,0.779,0.732,0.498,1.218,0.33,0.54,0.063,0.071,0.022,7,True,7.0,True,False
VIN140,2020-11-03,2020-11-10,2.059,0.846,1.011,1.008,2.003,0.335,1.269,0.127,0.1,0.248,7,True,7.0,True,False
VIN140,2020-11-10,2020-11-17,1.093,0.685,0.591,1.102,1.684,0.312,0.58,0.063,0.051,0.104,7,True,7.0,True,False
VIN140,2020-11-17,2020-11-24,0.835,0.695,0.515,1.337,1.843,0.307,0.787,0.065,0.065,0.146,7,True,7.0,True,False
VIN140,2020-11-24,2020-12-01,1.06,0.956,0.671,0.651,1.311,0.468,0.124,0.046,0.019,0.028,7,True,7.0,True,False
VIN140,2020-12-01,2020-12-08,1.441,0.835,0.526,2.802,3.319,0.747,0.55,0.074,0.06,0.051,7,True,7.0,True,False
VIN140,2020-12-08,2020-12-15,1.476,1.482,0.744,3.114,3.846,0.893,0.907,0.096,0.069,0.057,7,True,7.0,True,False
VIN140,2020-12-15,2020-12-22,1.563,2.028,0.503,5.064,5.559,1.95,0.411,0.07,0.047,0.086,7,True,7.0,True,False
VIN140,2020-12-22,2020-12-29,1.711,0.951,0.393,1.55,1.936,0.538,0.48,0.056,0.052,0.094,7,True,7.0,True,False
VIN140,2020-12-29,2021-01-05,1.09,1.388,0.369,2.748,3.111,1.212,0.121,0.042,0.016,0.05,7,True,7.0,True,False
VIN140,2021-01-05,2021-01-12,0.993,1.815,0.48,3.3,3.772,1.499,0.199,0.045,0.025,0.061,7,True,7.0,True,False
VIN140,2021-01-12,2021-01-19,1.646,1.276,0.347,2.578,2.92,0.966,0.293,0.038,0.026,0.045,7,True,7.0,True,False
VIN140,2021-01-19,2021-01-26,1.201,1.027,0.48,2.028,2.501,0.703,0.306,0.047,0.032,0.072,7,True,7.0,True,False
VIN140,2021-01-26,2021-02-02,0.842,0.928,0.426,3.191,3.611,1.155,0.116,0.049,0.016,0.145,7,True,7.0,True,False
VIN140,2021-02-02,2021-02-09,1.533,0.845,0.52,2.382,2.893,0.866,0.231,0.044,0.029,0.214,7,True,7.0,True,False
VIN140,2021-02-09,2021-02-16,1.535,1.115,0.513,5.7,6.205,1.796,0.169,0.065,0.041,0.344,7,True,7.0,True,False
VIN140,2021-02-16,2021-02-23,2.787,1.827,1.162,5.826,6.969,2.184,0.147,0.062,0.03,0.256,7,True,7.0,True,False
VIN140,2021-02-23,2021-03-02,1.055,1.039,0.708,1.828,2.525,0.689,0.258,0.039,0.034,0.098,7,True,7.0,True,False
VIN140,2021-03-02,2021-03-09,1.476,0.977,1.661,1.34,2.975,0.558,0.698,0.061,0.068,0.077,7,True,7.0,True,False
VIN140,2021-03-09,2021-03-16,0.968,0.991,0.651,1.487,2.128,0.357,0.508,0.078,0.076,0.309,7,True,7.0,True,False
VIN140,2021-03-16,2021-03-23,0.812,1.029,1.323,0.647,1.949,0.391,0.312,0.054,0.045,0.121,7,True,7.0,True,False
VIN140,2021-03-23,2021-03-30,1.07,1.128,0.826,0.645,1.458,0.413,0.33,0.051,0.045,0.135,7,True,7.0,True,False
VIN140,2021-03-30,2021-04-06,1.462,1.31,1.288,0.753,2.02,0.518,1.109,0.083,0.094,0.087,7,True,7.0,True,False
VIN140,2021-04-06,2021-04-13,0.84,1.163,0.576,0.756,1.323,0.356,0.705,0.079,0.066,0.128,7,True,7.0,True,False
VIN140,2021-04-13,2021-04-20,0.756,0.915,0.948,1.048,1.98,0.404,0.718,0.049,0.09,0.022,7,True,7.0,True,False
VIN140,2021-04-20,2021-04-27,0.792,1.422,1.362,1.091,2.431,0.518,0.864,0.074,0.098,0.033,7,True,7.0,True,False
VIN140,2021-04-27,2021-05-04,1.098,1.546,0.863,0.833,1.683,0.486,0.575,0.083,0.076,0.132,7,True,7.0,True,False
VIN140,2021-05-04,2021-05-11,0.584,0.815,0.95,0.582,1.517,0.337,0.274,0.049,0.048,0.021,7,True,7.0,True,False
VIN140,2021-05-11,2021-05-18,0.769,1.007,1.105,0.67,1.757,0.407,0.991,0.07,0.087,0.068,7,True,7.0,True,False
VIN140,2021-05-18,2021-05-25,1.043,1.624,1.288,0.893,2.16,0.589,1.186,0.096,0.117,0.332,7,True,7.0,True,False
VIN140,2021-05-25,2021-06-01,1.058,1.494,1.037,0.796,1.816,0.522,0.835,0.07,0.067,0.113,7,True,7.0,True,False
VIN140,2021-06-01,2021-06-08,0.804,1.625,1.191,0.412,1.584,0.61,0.456,0.083,0.049,0.032,7,True,7.0,True,False
VIN140,2021-06-08,2021-06-15,0.983,1.774,1.306,0.347,1.632,0.659,0.452,0.107,0.07,0.038,7,True,7.0,True,False
VIN140,2021-06-15,2021-06-22,1.019,1.339,0.969,0.761,1.715,0.553,1.765,0.122,0.116,0.052,7,True,7.0,True,False
VIN140,2021-06-22,2021-06-29,0.855,1.276,0.716,0.617,1.322,0.416,1.533,0.092,0.106,0.182,7,True,7.0,True,False
VIN140,2021-06-29,2021-07-06,0.715,1.57,0.773,0.432,1.192,0.334,0.606,0.516,0.095,0.06,7,True,7.0,True,False
VIN140,2021-07-06,2021-07-13,0.919,1.977,0.844,0.495,1.326,0.631,0.564,0.118,0.06,0.04,7,True,7.0,True,False
VIN140,2021-07-13,2021-07-20,0.812,1.732,0.706,0.298,0.993,0.555,0.506,0.116,0.052,0.056,7,True,7.0,True,False
VIN140,2021-07-20,2021-07-27,1.179,2.485,1.579,0.318,1.872,0.644,1.05,0.156,0.112,0.042,7,True,7.0,True,False
VIN140,2021-07-27,2021-08-03,0.579,1.579,0.893,0.493,1.371,0.5,1.056,0.174,0.108,0.038,7,True,7.0,True,False
VIN140,2021-08-03,2021-08-10,0.996,1.971,0.888,0.48,1.353,0.648,1.228,0.23,0.111,0.082,7,True,7.0,True,False
VIN140,2021-08-10,2021-08-17,0.926,1.809,0.548,0.67,1.209,0.566,0.654,0.112,0.077,0.141,7,True,7.0,True,False
VIN140,2021-08-17,2021-08-24,1.176,3.112,1.154,0.225,1.361,0.788,0.738,0.096,0.064,0.058,7,True,7.0,True,False
VIN140,2021-08-24,2021-08-31,1.267,2.823,0.88,0.573,1.438,0.72,1.241,0.14,0.09,0.17,7,True,7.0,True,False
VIN140,2021-08-31,2021-09-07,0.675,1.205,0.656,0.36,1.005,0.409,0.609,0.13,0.061,0.036,7,True,7.0,True,False
VIN140,2021-09-07,2021-09-14,1.259,1.154,0.497,0.387,0.876,0.428,1.276,0.11,0.117,0.05,7,True,7.0,True,False
VIN140,2021-09-14,2021-09-21,0.605,1.253,0.565,0.415,0.971,0.371,0.915,0.129,0.081,0.052,7,True,7.0,True,False
VIN140,2021-09-21,2021-09-28,0.823,0.782,0.378,0.378,0.75,0.305,1.185,0.105,0.115,0.038,7,True,7.0,True,False
VIN140,2021-09-28,2021-10-05,0.95,1.893,0.601,0.954,1.545,0.343,2.163,0.155,0.145,0.046,7,True,7.0,True,False
VIN140,2021-10-05,2021-10-12,0.964,1.901,0.905,0.46,1.351,0.679,0.449,0.136,0.044,0.041,7,True,7.0,True,False
VIN140,2021-10-12,2021-10-19,0.657,0.965,0.358,0.554,0.906,0.328,0.72,0.094,0.069,0.07,7,True,7.0,True,False
VIN140,2021-10-19,2021-10-26,0.635,1.056,0.339,1.096,1.429,0.336,1.369,0.086,0.101,0.06,7,True,7.0,True,False
VIN140,2021-10-26,2021-11-02,0.411,0.655,0.359,0.483,0.836,0.298,0.226,0.052,0.03,0.014,7,True,7.0,True,False
VIN140,2021-11-02,2021-11-09,0.945,0.958,1.025,1.663,2.672,0.447,1.217,0.101,0.106,0.032,7,True,7.0,True,False
VIN140,2021-11-09,2021-11-16,1.144,0.938,0.339,1.063,1.396,0.442,0.963,0.072,0.068,0.045,7,True,7.0,True,False
VIN140,2021-11-16,2021-11-23,1.062,0.962,0.415,1.326,1.735,0.507,0.701,0.071,0.078,0.077,7,True,7.0,True,False
VIN140,2021-11-23,2021-11-30,1.311,0.578,0.606,1.01,1.606,0.306,0.728,0.051,0.074,0.046,7,True,7.0,True,False
VIN140,2021-11-30,2021-12-07,1.066,0.818,0.6,2.011,2.601,0.476,0.857,0.088,0.074,0.047,7,True,7.0,True,False
VIN140,2021-12-07,2021-12-14,1.387,1.148,0.51,1.292,1.795,0.505,0.514,0.062,0.043,0.1,7,True,7.0,True,False
VIN140,2021-12-14,2021-12-21,0.735,0.767,0.296,1.472,1.763,0.529,0.264,0.058,0.031,0.074,7,True,7.0,True,False
VIN140,2021-12-21,2021-12-28,0.805,1.574,0.451,2.064,2.508,0.846,0.332,0.061,0.04,0.149,7,True,7.0,True,False
VIN140,2021-12-28,2022-01-04,0.805,1.574,0.451,2.064,2.508,0.846,0.332,0.061,0.04,0.149,7,True,7.0,True,False
VIN140,2022-01-04,2022-01-11,1.053,0.829,0.345,1.909,2.248,0.748,0.482,0.046,0.055,0.15,7,True,7.0,True,False
VIN140,2022-01-11,2022-01-18,1.884,1.413,0.429,5.165,5.587,1.824,0.347,0.06,0.04,0.12,7,True,7.0,True,False
VIN140,2022-01-18,2022-01-25,1.233,0.916,0.337,2.553,2.885,0.925,0.519,0.05,0.056,0.133,7,True,7.0,True,False
VIN140,2022-01-25,2022-02-01,2.036,1.173,0.438,4.486,4.917,1.53,0.94,0.063,0.088,0.345,7,True,7.0,True,False
VIN140,2022-02-01,2022-02-08,1.702,1.231,0.436,3.032,3.462,1.103,0.508,0.064,0.061,0.264,7,True,7.0,True,False
VIN140,2022-02-08,2022-02-15,1.673,1.0,0.495,1.733,2.221,0.681,0.511,0.043,0.045,0.153,7,True,7.0,True,False
VIN140,2022-02-15,2022-02-22,1.479,0.863,0.611,0.892,1.493,0.316,0.418,0.058,0.058,0.24,7,True,7.0,True,False
VIN140,2022-02-22,2022-03-01,1.288,1.34,0.613,2.595,3.199,1.111,0.253,0.051,0.029,0.118,7,True,7.0,True,False
VIN140,2022-03-01,2022-03-08,1.363,1.09,1.202,1.517,2.7,0.411,1.041,0.069,0.064,0.141,7,True,7.0,True,False
VIN140,2022-03-08,2022-03-15,1.137,1.178,0.98,1.681,2.645,0.743,0.4,0.033,0.048,0.073,7,True,7.0,True,False
VIN140,2022-03-15,2022-03-22,1.887,1.152,0.94,0.838,1.763,0.447,0.536,0.071,0.05,0.161,7,True,7.0,True,False
VIN140,2022-03-22,2022-03-29,0.905,0.58,0.61,0.735,1.335,0.306,0.338,0.034,0.042,0.052,7,True,7.0,True,False
VIN140,2022-03-29,2022-04-05,1.033,1.029,0.808,0.846,1.642,0.496,0.26,0.038,0.034,0.075,7,True,7.0,True,False
VIN140,2022-04-05,2022-04-12,1.098,0.782,0.6,0.539,1.13,0.336,0.282,0.053,0.035,0.07,7,True,7.0,True,False
VIN140,2022-04-12,2022-04-19,0.625,0.875,0.377,0.67,1.041,0.347,0.312,0.047,0.055,0.138,7,True,7.0,True,False
VIN140,2022-04-19,2022-04-26,0.797,1.321,0.739,0.866,1.594,0.392,0.503,0.087,0.092,0.327,7,True,7.0,True,False
VIN140,2022-04-26,2022-05-03,1.184,1.0,0.723,0.817,1.528,0.373,0.861,0.095,0.08,0.072,7,True,7.0,True,False
VIN140,2022-05-03,2022-05-10,0.654,1.011,1.039,0.569,1.592,0.425,0.283,0.071,0.031,0.043,7,True,7.0,True,False
VIN140,2022-05-10,2022-05-17,1.161,1.966,1.514,0.601,2.091,0.59,1.134,0.119,0.101,0.186,7,True,7.0,True,False
VIN140,2022-05-17,2022-05-24,0.948,1.318,0.863,0.818,1.667,0.517,0.618,0.097,0.072,0.093,7,True,7.0,True,False
VIN140,2022-05-24,2022-05-31,0.788,1.211,0.834,0.435,1.256,0.47,0.216,0.072,0.033,0.089,7,True,7.0,True,False
VIN140,2022-05-31,2022-06-07,0.827,1.35,1.131,0.956,2.069,0.48,1.628,0.11,0.14,0.143,7,True,7.0,True,False
VIN140,2022-06-07,2022-06-14,0.868,1.858,1.602,1.003,2.58,0.653,0.856,0.094,0.105,0.185,7,True,7.0,True,False
VIN140,2022-06-14,2022-06-21,0.956,1.453,0.715,1.745,2.448,0.408,2.524,0.182,0.259,0.372,7,True,7.0,True,False
VIN140,2022-06-21,2022-06-28,0.795,1.006,1.271,0.701,1.952,0.392,2.241,0.106,0.184,0.032,7,True,7.0,True,False
VIN140,2022-06-28,2022-07-05,0.643,1.353,1.375,0.63,1.983,0.465,1.928,0.211,0.156,0.034,7,True,7.0,True,False
VIN140,2022-07-05,2022-07-12,0.759,1.673,0.906,0.69,1.582,0.565,0.946,0.094,0.102,0.09,7,True,7.0,True,False
VIN140,2022-07-12,2022-07-19,0.592,1.49,0.832,0.601,1.419,0.479,0.815,0.071,0.09,0.022,7,True,7.0,True,False
VIN140,2022-07-19,2022-07-26,0.938,1.543,1.022,0.569,1.574,0.339,1.208,0.102,0.112,0.054,7,True,7.0,True,False
VIN140,2022-07-26,2022-08-02,0.511,1.317,0.541,0.38,0.912,0.489,0.353,0.08,0.052,0.033,7,True,7.0,True,False
VIN140,2022-08-02,2022-08-09,0.862,1.271,0.579,0.366,0.936,0.437,0.415,0.086,0.048,0.114,7,True,7.0,True,False
VIN140,2022-08-09,2022-08-16,0.685,1.338,0.726,0.611,1.325,0.544,0.483,0.083,0.07,0.019,7,True,7.0,True,False
VIN140,2022-08-16,2022-08-23,0.568,1.628,0.987,0.422,1.393,0.474,0.772,0.071,0.072,0.025,7,True,7.0,True,False
VIN140,2022-08-23,2022-08-30,0.86,1.834,0.836,0.592,1.415,0.596,1.058,0.089,0.087,0.042,7,True,7.0,True,False
VIN140,2022-08-30,2022-09-06,0.5,0.93,0.499,0.447,0.938,0.306,0.599,0.096,0.066,0.023,7,True,7.0,True,False
VIN140,2022-09-06,2022-09-13,0.537,1.34,0.747,0.341,1.076,0.483,0.488,0.09,0.057,0.037,7,True,7.0,True,False
VIN140,2022-09-13,2022-09-20,0.714,1.113,0.818,0.337,1.142,0.375,0.806,0.09,0.063,0.042,7,True,7.0,True,False
VIN140,2022-09-20,2022-09-27,0.812,0.867,0.44,0.48,0.914,0.341,0.886,0.098,0.107,0.048,7,True,7.0,True,False
VIN140,2022-09-27,2022-10-04,0.445,0.6,0.553,0.516,1.061,0.232,1.315,0.076,0.119,0.029,7,True,7.0,True,False
VIN140,2022-10-04,2022-10-11,0.923,0.773,0.583,0.699,1.272,0.292,2.358,0.138,0.161,0.03,7,True,7.0,True,False
VIN140,2022-10-11,2022-10-18,0.711,1.632,0.335,0.604,0.933,0.268,1.738,0.128,0.181,0.483,7,True,7.0,True,False
VIN140,2022-10-18,2022-10-25,1.461,0.824,0.761,0.813,1.563,0.38,2.511,0.147,0.136,0.093,7,True,7.0,True,False
VIN140,2022-10-25,2022-11-01,0.688,0.984,0.612,0.872,1.474,0.442,0.319,0.074,0.036,0.046,7,True,7.0,True,False
VIN140,2022-11-01,2022-11-08,1.067,1.129,1.37,0.779,2.127,0.527,0.496,0.095,0.056,0.044,7,True,7.0,True,False
VIN140,2022-11-08,2022-11-15,1.078,0.917,0.641,1.388,2.019,0.412,0.799,0.083,0.077,0.141,7,True,7.0,True,False
VIN140,2022-11-15,2022-11-22,2.248,1.207,0.477,2.032,2.501,0.944,0.732,0.043,0.058,0.04,7,True,7.0,True,False
VIN140,2022-11-22,2022-11-29,1.201,1.326,0.636,3.154,3.78,0.942,0.701,0.106,0.056,0.038,7,True,7.0,True,False
VIN140,2022-11-29,2022-12-06,1.051,0.872,0.401,1.632,2.027,0.599,0.364,0.071,0.04,0.078,7,True,7.0,True,False
VIN140,2022-12-06,2022-12-13,0.858,2.169,0.214,5.687,5.897,2.373,0.148,0.068,0.02,0.018,7,True,7.0,True,False
VIN140,2022-12-13,2022-12-20,0.765,0.892,0.298,0.952,1.246,0.478,0.35,0.046,0.031,0.028,7,True,7.0,True,False
VIN140,2022-12-20,2022-12-27,1.782,1.017,0.315,3.062,3.372,0.942,0.461,0.062,0.068,0.221,7,True,7.0,True,False
VIN140,2022-12-27,2023-01-03,0.741,1.866,0.585,2.176,2.751,1.25,0.112,0.064,0.022,0.163,7,True,7.0,True,False
VIN140,2023-01-03,2023-01-10,1.036,1.162,0.408,2.566,2.968,1.094,0.257,0.053,0.025,0.048,7,True,7.0,True,False
VIN140,2023-01-10,2023-01-17,0.975,1.49,0.486,2.449,2.927,1.084,0.254,0.057,0.034,0.158,7,True,7.0,True,False
VIN140,2023-01-17,2023-01-24,0.762,1.349,0.239,2.281,2.516,1.122,0.165,0.04,0.013,0.04,7,True,7.0,True,False
VIN140,2023-01-24,2023-01-31,0.828,1.017,0.512,1.833,2.337,0.819,0.194,0.036,0.022,0.113,7,True,7.0,True,False
VIN140,2023-01-31,2023-02-07,1.543,0.68,0.745,2.288,3.021,0.624,0.517,0.044,0.051,0.258,7,True,7.0,True,False
VIN140,2023-02-07,2023-02-14,0.666,0.632,0.835,1.644,2.465,0.581,0.223,0.048,0.029,0.077,7,True,7.0,True,False
VIN140,2023-02-14,2023-02-21,0.967,0.764,0.61,1.234,1.835,0.447,0.533,0.068,0.048,0.069,7,True,7.0,True,False
VIN140,2023-02-21,2023-02-28,0.719,1.307,0.507,1.752,2.251,0.655,0.479,0.069,0.057,0.146,7,True,7.0,True,False
VIN140,2023-02-28,2023-03-07,0.799,0.996,1.486,1.713,3.174,0.569,0.461,0.074,0.045,0.057,7,True,7.0,True,False
VIN140,2023-03-07,2023-03-14,0.562,0.8,0.619,1.008,1.617,0.444,0.349,0.034,0.031,0.033,7,True,7.0,True,False
VIN140,2023-03-14,2023-03-21,1.053,0.858,0.569,1.031,1.591,0.516,0.416,0.041,0.037,0.052,7,True,7.0,True,False
VIN140,2023-03-21,2023-03-28,0.56,0.902,0.766,0.969,1.723,0.483,0.14,0.044,0.025,0.1,7,True,7.0,True,False
VIN140,2023-03-28,2023-04-04,0.705,1.186,1.184,0.729,1.894,0.451,0.387,0.056,0.041,0.067,7,True,7.0,True,False
VIN140,2023-04-04,2023-04-11,0.658,1.308,0.933,0.726,1.645,0.549,0.618,0.078,0.069,0.173,7,True,7.0,True,False
VIN140,2023-04-11,2023-04-18,0.971,0.868,0.938,0.552,1.476,0.398,0.967,0.082,0.074,0.073,7,True,7.0,True,False
